id.orig_addr,id.orig_port,id.resp_haddr,id.resp_pport,proto_enum,duration_interval,conn_state_string,orig_pkts_count,orig_ip_bytes_count,resp_pkts_count,resp_bytes,Category
3232235972,52322,1972920944,23,1,3.102229,4,3,180,0,0,0
3232261228,123,2481415173,123,2,0.001991,6,1,76,1,76,0
3296074089,33334,3947387515,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,59330,3603406249,23,1,3.133229,4,3,180,0,0,0
3232235972,41450,2997187711,23,1,3.129733,4,3,180,0,0,0
3232235972,50320,2409272561,23,1,3.142226,4,3,180,0,0,0
3232235972,50798,3422081234,23,1,3.093989,4,3,180,0,0,0
3296074089,27437,968107307,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,38714,2775422590,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,33374,2669041821,23,1,3.116972,4,3,180,0,0,0
3232235972,33232,779334193,23,1,3.082965,4,3,180,0,0,0
3232235972,36450,2290381286,23,1,3.095488,4,3,180,0,0,0
3232235972,51392,472190549,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,45077,1100594724,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,16043,2953021321,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,33887,4139767365,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,56008,1200598438,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,62874,3416273048,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,18205,1737103290,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,50784,3567885822,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,60872,1661748293,23,1,3.11146,4,3,180,0,0,0
3232235972,37776,2003638599,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,43804,2254735186,23,1,3.090554,4,3,180,0,0,0
3296074089,8810,1919792249,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,23854,3379918228,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,62744,1576230297,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,44902,1993130119,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,59198,1474734493,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,49234,396098465,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58754,2244901470,23,1,3.100001,4,3,180,0,0,0
3232235972,58178,3463371905,23,1,3.08773,4,3,180,0,0,0
3296074089,60909,1310526560,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,32996,474981455,23,1,3.105725,4,3,180,0,0,0
3296074089,59349,3819028996,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,36918,3648429962,23,1,3.089503,4,3,180,0,0,0
3232235972,59342,2438693472,23,1,3.092235,4,3,180,0,0,0
3296074089,6041,2234832512,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,52258,655765904,53,2,5.0305998329588855,4,1,540,0,0,0
2193712854,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3296074089,19692,2540425268,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58256,4293513629,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,57269,3755129410,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,64839,595748619,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,43572,2278407503,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,32639,237511791,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,45460,3197594732,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,1503,3163970976,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,35142,3752626172,23,1,3.142683,4,3,180,0,0,0
3232235972,37294,3115431074,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,3175,666715678,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,37650,2889987953,23,1,3.136193,4,3,180,0,0,0
3232235972,44812,2491247248,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,48446,2109231662,23,1,3.083251,4,3,180,0,0,0
3232235972,60536,2659662228,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,25394,2797033710,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,39222,2228781721,23,1,3.100734,4,3,180,0,0,0
3296074089,37296,1090027338,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,13337,3667222734,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,35126,2121392318,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,17889,2114935966,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,53060,3678435315,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,53517,1046008158,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,36848,1674359963,23,1,3.097743,4,3,180,0,0,0
3296074089,52250,929268957,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58616,725061934,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,27704,2565983838,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46494,3226651304,23,1,3.145222,4,3,180,0,0,0
3232235972,48390,1171481220,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,37540,913574620,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,59246,1428922945,23,1,3.127975,4,3,180,0,0,0
3232235972,55374,1296057686,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,38310,2765144292,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,46340,882142048,23,1,5.0305998329588855,4,1,60,0,0,0
2699989349,3,3232261228,1,0,5.0305998329588855,0,1,68,0,0,0
3232235972,40146,3335904957,23,1,3.131203,4,3,180,0,0,0
3296074089,25983,4291774635,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,35166,2863494791,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,55554,1833157484,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,55083,504058977,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58006,1623035760,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,45850,875850082,23,1,3.109976,4,3,180,0,0,0
3296074089,9192,2751876203,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,63118,2261785252,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,49202,2955963824,23,1,5.0305998329588855,4,1,60,0,0,0
2713255882,3,3232261228,1,0,5.0305998329588855,0,1,56,0,0,0
3296074089,44688,1761433645,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,33308,2690070401,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,44418,800612253,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,45604,759193726,23,1,3.123468,4,3,180,0,0,0
3232235972,33704,1853524320,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,39952,4170757068,23,1,3.113719,4,3,180,0,0,0
3296074089,6941,3951745678,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,25191,455826200,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,46421,3831863803,53,2,5.0305998329588855,4,1,540,0,0,0
3232261228,123,1372077067,123,2,0.005984,6,1,76,1,76,0
3296074089,43335,559866144,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,34923,3961048778,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,33856,1465691540,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,52569,3077992234,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,48603,2750408009,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,1584,1049294623,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,22231,3349159398,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,49622,1242081514,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58292,2924627597,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,50516,684074556,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,55580,663130710,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,43428,2379765330,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,35710,1680479066,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,31625,1523217557,53,2,5.0305998329588855,4,1,540,0,0,0
1031991728,11,3232261228,0,0,5.0305998329588855,0,1,68,0,0,0
1360534754,3,3232261228,0,0,5.0305998329588855,0,1,68,0,0,0
3296074089,2952,1850471767,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,718,3684422084,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,59120,698050538,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,57574,3623217339,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,52416,2017425468,23,1,3.136252,4,3,180,0,0,0
3296074089,35093,1877968334,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,36908,1178742114,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,58658,881096810,23,1,3.091997,4,3,180,0,0,0
3232235972,46286,2508759523,23,1,5.0305998329588855,4,1,60,0,0,0
3232261228,123,631096982,123,2,0.366283,6,1,76,1,76,0
3232235972,37346,2342108152,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,48034,2040611446,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,41254,2728129188,23,1,3.142726,4,3,180,0,0,0
3296074089,11653,3555345479,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,21246,4192094978,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,23324,2031433736,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,16928,547957945,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,53858,1861918082,23,1,3.154444,4,3,180,0,0,0
3232235972,53336,2223738954,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,9166,133790916,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,12004,3551497644,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,39052,2221835115,23,1,3.147955,4,3,180,0,0,0
3296074089,28055,956594221,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,22503,2771521053,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,43019,4284090702,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,37852,1168230567,23,1,3.116719,4,3,180,0,0,0
3232235972,44314,2520734782,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,43492,1622507464,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,58794,3764515325,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,41424,3608263506,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,42094,1285762144,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,6141,2600743153,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,45594,2591248778,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,50444,2472459961,23,1,3.122488,4,3,180,0,0,0
3232235972,33946,1905035679,23,1,3.092522,4,3,180,0,0,0
1046651739,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3232235972,58326,3063314158,23,1,3.157205,4,3,180,0,0,0
3232235972,32890,1499808367,23,1,3.102483,4,3,180,0,0,0
3232235972,36904,2673818943,23,1,3.125746,4,3,180,0,0,0
3232235972,47724,2958051174,23,1,3.139227,4,3,180,0,0,0
3296074089,56216,1742160045,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,42386,1430285172,23,1,3.096981,4,3,180,0,0,0
3296074089,22750,1908334581,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,49188,1119920049,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,56704,2393020078,23,1,3.146452,4,3,180,0,0,0
3232235972,46518,2440474446,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,53445,4196724546,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,41709,2866312124,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,29355,1082134324,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46356,2520012474,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,29740,1306347745,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,12535,2123585526,53,2,5.0305998329588855,4,1,540,0,0,0
2399172609,11,3232261228,0,0,5.0305998329588855,0,1,68,0,0,0
3296074089,21310,145948541,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,45014,2212667029,23,1,3.110478,4,3,180,0,0,0
3232235972,49452,810172029,23,1,3.081255,4,3,180,0,0,0
3232235972,58948,2059515859,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,499,430258554,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,56378,2425201844,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,4616,3328346984,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,21395,1373967476,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,19046,1195179102,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,45952,2224378260,23,1,3.126968,4,3,180,0,0,0
3296074089,2004,1237007709,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46494,3398030232,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,52034,3055180837,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,28052,3907270857,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,34988,3179596401,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,55776,2258286778,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,45340,3881122230,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,37484,2107658927,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,34918,1333886047,23,1,3.159702,4,3,180,0,0,0
3296074089,40224,473068763,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,43956,1890533997,23,1,3.082486,4,3,180,0,0,0
3232235972,43788,2730359260,23,1,3.109484,4,3,180,0,0,0
3232235972,46076,3294462559,23,1,3.106542,4,3,180,0,0,0
3296074089,18521,1586076605,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,36896,3099572661,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,64518,3236866493,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,3997,2978174442,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,39468,3202258327,23,1,3.132452,4,3,180,0,0,0
3296074089,1438,820939925,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46654,2679920713,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,46170,2073392501,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,12546,1336182449,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,36876,1351444075,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,2015,4085808351,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,363,1131170138,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,28898,877429071,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,58970,4164799349,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58198,746803522,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,40848,949247355,23,1,3.093252,4,3,180,0,0,0
3232235972,52676,2430847673,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,51060,1092516647,23,1,3.133492,4,3,180,0,0,0
3232235972,53660,3480141789,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,59524,1538096219,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,45829,2393473819,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,2855,525334771,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,39116,3736587876,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,32958,3721447698,53,2,5.0305998329588855,4,1,540,0,0,0
3232261228,123,1372077067,123,2,0.005985,6,1,76,1,76,0
3232235972,43192,2364118960,23,1,3.123484,4,3,180,0,0,0
3296074089,17193,4029227601,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,37248,2038872525,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,55336,3572811203,23,1,3.097487,4,3,180,0,0,0
3144122622,11,3232261228,0,0,5.0305998329588855,0,1,68,0,0,0
3232235972,38110,2494871177,23,1,3.14048,4,3,180,0,0,0
3232235972,45502,3719746779,23,1,5.0305998329588855,4,1,60,0,0,0
588791810,11,3232261228,0,0,5.0305998329588855,0,1,56,0,0,0
47148401,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3296074089,39814,67218698,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,56267,4259033041,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,38736,3085208001,23,1,3.110959,4,3,180,0,0,0
3232235972,54178,1148662591,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,7208,1670897479,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,18068,2535692910,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,17055,942964944,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,51942,2326298041,23,1,3.104982,4,3,180,0,0,0
3296074089,57472,3506732981,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,740,4164503653,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46468,2538296253,23,1,5.0305998329588855,4,1,60,0,0,0
987261990,3,3232261228,1,0,5.0305998329588855,0,1,68,0,0,0
3232235972,42014,442839396,23,1,3.141696,4,3,180,0,0,0
2633500047,3,3232261228,10,0,5.0305998329588855,0,1,68,0,0,0
3296074089,51588,1288166279,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,41262,796878168,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,37592,2978302847,23,1,3.092752,4,3,180,0,0,0
3232235972,52854,1580146981,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,45668,2931228149,23,1,3.15546,4,3,180,0,0,0
3232235972,57152,3638779072,23,1,3.117227,4,3,180,0,0,0
3232235972,49890,2610635627,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,8097,3053654849,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,65176,1864166235,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,56721,2352033179,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,53156,942187352,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,57338,2442950993,23,1,3.108232,4,3,180,0,0,0
3296074089,50103,2441809818,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,49478,801924637,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58870,3453595861,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,36900,2426032777,53,2,5.0305998329588855,4,1,540,0,0,0
1557483965,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3232235972,41296,2496180066,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,45152,3284465849,23,1,3.125226,4,3,180,0,0,0
3296074089,30964,212098494,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,11884,1316779006,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,58885,3899162331,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,17690,245420946,53,2,5.0305998329588855,4,1,540,0,0,0
782916169,3,3232261228,1,0,5.0305998329588855,0,1,72,0,0,0
3232235972,38540,640289150,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,51540,2893639813,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,16163,1371998131,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,50036,3024235598,23,1,3.135478,4,3,180,0,0,0
3232235972,56184,3633151198,23,1,3.141488,4,3,180,0,0,0
3296074089,44245,3216418115,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,52616,941958451,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,46006,2946601194,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,39576,1250589033,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,41978,613189347,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,60350,2055690388,23,1,3.087982,4,3,180,0,0,0
3232235972,41750,4190686192,23,1,3.10372,4,3,180,0,0,0
3296074089,22365,655510225,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,48015,1474964253,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,42633,1277564897,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,63853,2410509250,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,59480,2766256240,23,1,3.118483,4,3,180,0,0,0
3232235972,43844,2925146477,23,1,3.122221,4,3,180,0,0,0
3232235972,46036,3250311590,23,1,3.090999,4,3,180,0,0,0
3232235972,47232,1447058559,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,49910,3465464137,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,26239,3916105632,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,51887,282011857,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,45226,1402977296,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46520,914382213,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,3299,897643978,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,51884,2041300103,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,58122,3517534036,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,185,2860246969,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,19042,1431663048,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,60678,4117457015,53,2,5.0305998329588855,4,1,540,0,0,0
1023800072,11,3232261228,0,0,5.0305998329588855,0,1,56,0,0,0
3232235972,37278,1281067927,23,1,3.10123,4,3,180,0,0,0
3296074089,53554,195569512,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,40280,3469862285,23,1,3.131234,4,3,180,0,0,0
3232235972,36306,1269648532,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,7575,728489134,53,2,5.0305998329588855,4,1,540,0,0,0
3232261228,123,1372077067,123,2,0.006238,6,1,76,1,76,0
3232235972,60880,1326683268,23,1,3.081504,4,3,180,0,0,0
3232261228,123,2481415173,123,2,0.001746,6,1,76,1,76,0
3232235972,53224,3469782227,23,1,3.0935,4,3,180,0,0,0
3232235972,60126,2391269064,23,1,3.137964,4,3,180,0,0,0
3296074089,62176,3150953466,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,25821,2376288976,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,55349,2907988284,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,34178,2471189926,23,1,3.137704,4,3,180,0,0,0
3232235972,44296,1826213782,23,1,5.0305998329588855,4,1,60,0,0,0
3232261228,123,1507709628,123,2,0.004992,6,1,76,1,76,0
3232235972,50886,2307936593,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,39566,625172844,23,1,5.0305998329588855,4,1,60,0,0,0
3555179154,11,3232261228,0,0,5.0305998329588855,0,1,56,0,0,0
3232261228,123,1359149245,123,2,5.0305998329588855,4,1,76,0,0,0
3232235972,36572,2646788796,23,1,5.0305998329588855,4,1,60,0,0,0
3232261228,123,1372077067,123,2,0.005744,6,1,76,1,76,0
3296074089,46612,2703253219,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,42828,3220891862,23,1,3.151452,4,3,180,0,0,0
3296074089,34067,1153909903,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,44360,3750474621,23,1,3.107498,4,3,180,0,0,0
3296074089,44572,2971846700,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,37360,2090122710,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,51120,2553437279,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,50644,1399172787,23,1,3.09997,4,3,180,0,0,0
3232235972,43628,3217355423,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,14581,1623449862,53,2,5.0305998329588855,4,1,540,0,0,0
3160534605,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3296074089,49156,2146373167,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,38030,2472944466,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,34814,677518946,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,34733,686466791,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,8703,2009347844,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,60986,1265146276,23,1,3.081465,4,3,180,0,0,0
3296074089,27129,2297675194,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,33604,4208881709,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,55852,3337004306,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,16304,2666932596,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,50138,864024731,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,54688,1445011724,23,1,3.140257,4,3,180,0,0,0
3232235972,39636,3023340141,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,6131,738173964,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,33864,3823350687,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,14324,1769521488,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,50434,2108630704,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,58662,3481258722,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,48582,1941611939,23,1,3.145476,4,3,180,0,0,0
3569059858,3,3232261228,0,0,5.0305998329588855,0,1,68,0,0,0
3232235972,33490,3249173113,23,1,3.129219,4,3,180,0,0,0
3232235972,36328,3362641753,23,1,3.101222,4,3,180,0,0,0
3232235972,46674,2572832344,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,44578,1446154418,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,42735,4194021654,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,7818,1757189608,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,4060,2437102558,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,10592,3286277061,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,46098,2271309122,23,1,5.0305998329588855,4,1,60,0,0,0
1575647338,3,3232261228,13,0,5.0305998329588855,0,1,56,0,0,0
3232235972,41448,3603002507,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,15223,3720670523,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,4784,2962747003,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,47380,3269771262,23,1,5.0305998329588855,4,1,60,0,0,0
3296074089,30333,3988867130,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,58218,1009938259,23,1,3.119741,4,3,180,0,0,0
3232235972,60564,2551547913,23,1,3.134222,4,3,180,0,0,0
3296074089,12632,504733703,53,2,5.0305998329588855,4,1,540,0,0,0
2633378622,3,3232261228,10,0,5.0305998329588855,0,1,68,0,0,0
3296074089,38248,2955946535,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,4860,29304246,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,48542,2170779562,23,1,3.131471,4,3,180,0,0,0
3296074089,23854,1523988575,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,57680,2151523726,23,1,3.084484,4,3,180,0,0,0
3232235972,52052,3266811038,23,1,3.132241,4,3,180,0,0,0
3296074089,10611,3057545849,53,2,5.0305998329588855,4,1,540,0,0,0
3296074089,16964,3999530253,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,34380,3404921744,23,1,3.112479,4,3,180,0,0,0
3232235972,39828,2192016782,23,1,3.111249,4,3,180,0,0,0
3232235972,34700,3213926047,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,59196,2525010240,23,1,3.095993,4,3,180,0,0,0
3296074089,57169,3164721671,53,2,5.0305998329588855,4,1,540,0,0,0
3232235972,44764,3017902995,23,1,5.0305998329588855,4,1,60,0,0,0
3232235972,57758,2725556803,23,1,5.0305998329588855,4,1,60,0,0,0
